time	V(n009)
2.211797882236414e-02	3.255554e+00
2.211890502123819e-02	3.197193e+00
2.211990502123819e-02	3.119424e+00
2.212090502123819e-02	3.025085e+00
2.212190502123820e-02	2.914306e+00
2.212290502123820e-02	2.788606e+00
2.212390502123820e-02	2.651370e+00
2.212490502123820e-02	2.507697e+00
2.212590502123820e-02	2.363683e+00
2.212690502123820e-02	2.225506e+00
2.212790502123820e-02	2.098339e+00
2.212890502123820e-02	1.985726e+00
2.212990502123820e-02	1.889376e+00
2.213090502123820e-02	1.809443e+00
2.213190502123821e-02	1.744992e+00
2.213290502123821e-02	1.694529e+00
2.213390502123821e-02	1.656396e+00
2.213490502123821e-02	1.629073e+00
2.213690502123821e-02	1.602193e+00
2.213790502123821e-02	1.601549e+00
2.213890939373108e-02	1.609057e+00
2.214054031956495e-02	1.640347e+00
2.214154031956495e-02	1.672514e+00
2.214182305102342e-02	1.683980e+00
2.214238851394036e-02	1.708930e+00
2.214332470531713e-02	1.760033e+00
2.214432470531713e-02	1.828920e+00
2.214532470531713e-02	1.913627e+00
2.214632470531713e-02	2.015120e+00
2.214732470531713e-02	2.132604e+00
2.214832470531714e-02	2.263839e+00
2.214932470531714e-02	2.404666e+00
2.215032470531714e-02	2.549434e+00
2.215132470531714e-02	2.691896e+00
2.215232470531714e-02	2.826159e+00
2.215332470531714e-02	2.947689e+00
2.215432470531714e-02	3.053707e+00
2.215532470531714e-02	3.143214e+00
2.215632470531714e-02	3.216573e+00
2.215732470531714e-02	3.275018e+00
2.215832470531715e-02	3.320152e+00
2.215932470531715e-02	3.353608e+00
2.216132470531714e-02	3.390953e+00
2.216232470531715e-02	3.396318e+00
2.216318483730746e-02	3.394540e+00
2.216436460233300e-02	3.381967e+00
2.216627547561948e-02	3.334126e+00
2.216727547561948e-02	3.293636e+00
2.216758975588212e-02	3.277841e+00
2.216821831640738e-02	3.243476e+00
2.216903587575457e-02	3.189686e+00
2.217003413960583e-02	3.109540e+00
2.217103413960583e-02	3.012917e+00
2.217203413960583e-02	2.899736e+00
2.217303413960583e-02	2.772008e+00
2.217403413960583e-02	2.633291e+00
2.217503413960583e-02	2.488855e+00
2.217603413960583e-02	2.344935e+00
2.217703413960583e-02	2.207592e+00
2.217803413960583e-02	2.081867e+00
2.217903413960583e-02	1.971045e+00
2.218003413960584e-02	1.876632e+00
2.218103413960584e-02	1.798598e+00
2.218203413960584e-02	1.735916e+00
2.218303413960584e-02	1.687036e+00
2.218403413960584e-02	1.650312e+00
2.218503413960584e-02	1.624239e+00
2.218703413960584e-02	1.599590e+00
2.218803413960584e-02	1.600008e+00
2.218911949746789e-02	1.609723e+00
2.219088004819352e-02	1.648246e+00
2.219188004819352e-02	1.684246e+00
2.219219518587493e-02	1.698472e+00
2.219282546123775e-02	1.729599e+00
2.219373535743435e-02	1.784887e+00
2.219473535743435e-02	1.860413e+00
2.219573535743435e-02	1.952146e+00
2.219673535743435e-02	2.060661e+00
2.219773535743435e-02	2.184453e+00
2.219873535743435e-02	2.320529e+00
2.219973535743435e-02	2.464035e+00
2.220073535743436e-02	2.608917e+00
2.220173535743436e-02	2.748959e+00
2.220273535743436e-02	2.878706e+00
2.220373535743436e-02	2.994327e+00
2.220473535743436e-02	3.093788e+00
2.220573535743436e-02	3.176716e+00
2.220673535743436e-02	3.243893e+00
2.220773535743436e-02	3.296764e+00
2.220873535743436e-02	3.336981e+00
2.220973535743436e-02	3.366115e+00
2.221173535743436e-02	3.396043e+00
2.221273535743436e-02	3.398047e+00
2.221363321531349e-02	3.392975e+00
2.221509283143432e-02	3.369744e+00
2.221609283143432e-02	3.342139e+00
2.221634283143432e-02	3.333336e+00
2.221684283143432e-02	3.314268e+00
2.221769153701385e-02	3.274491e+00
2.221859715472647e-02	3.221082e+00
2.221959715472648e-02	3.147838e+00
2.222059715472648e-02	3.058204e+00
2.222159715472648e-02	2.951906e+00
2.222259715472648e-02	2.829963e+00
2.222359715472648e-02	2.695200e+00
2.222459715472648e-02	2.552266e+00
2.222559715472648e-02	2.407060e+00
2.222659715472648e-02	2.265887e+00
2.222759715472648e-02	2.134334e+00
2.222859715472648e-02	2.016509e+00
2.222959715472649e-02	1.914677e+00
2.223059715472649e-02	1.829426e+00
2.223159715472649e-02	1.760094e+00
2.223259715472649e-02	1.705305e+00
2.223359715472649e-02	1.663405e+00
2.223459715472649e-02	1.632805e+00
2.223659715472649e-02	1.600374e+00
2.223759715472649e-02	1.597246e+00
2.223840819732501e-02	1.600604e+00
2.223972759657514e-02	1.618124e+00
2.224185902903349e-02	1.682214e+00
2.224285902903349e-02	1.730051e+00
2.224321821480311e-02	1.751226e+00
2.224393658634236e-02	1.797559e+00
2.224481538951613e-02	1.865932e+00
2.224581538951613e-02	1.959424e+00
2.224681538951613e-02	2.069248e+00
2.224781538951614e-02	2.194476e+00
2.224881538951614e-02	2.331549e+00
2.224981538951614e-02	2.475633e+00
2.225081538951614e-02	2.620608e+00
2.225181538951614e-02	2.760216e+00
2.225281538951614e-02	2.889168e+00
2.225381538951614e-02	3.003713e+00
2.225481538951614e-02	3.102003e+00
2.225581538951614e-02	3.183747e+00
2.225681538951614e-02	3.249820e+00
2.225781538951615e-02	3.301686e+00
2.225881538951615e-02	3.341016e+00
2.225981538951615e-02	3.369354e+00
2.226181538951615e-02	3.397881e+00
2.226281538951615e-02	3.399220e+00
2.226376350271879e-02	3.393007e+00
2.226530405347018e-02	3.366006e+00
2.226630405347018e-02	3.336157e+00
2.226656419115803e-02	3.326326e+00
2.226708446653373e-02	3.305020e+00
2.226793657134972e-02	3.262291e+00
2.226885955120823e-02	3.204334e+00
2.226985955120823e-02	3.126777e+00
2.227085955120823e-02	3.032589e+00
2.227185955120823e-02	2.921841e+00
2.227285955120823e-02	2.795991e+00
2.227385955120823e-02	2.658362e+00
2.227485955120823e-02	2.514021e+00
2.227585955120823e-02	2.369073e+00
2.227685955120823e-02	2.229749e+00
2.227785955120824e-02	2.101309e+00
2.227885955120824e-02	1.987395e+00
2.227985955120824e-02	1.889800e+00
2.228085955120824e-02	1.808736e+00
2.228185955120824e-02	1.743300e+00
2.228285955120824e-02	1.692002e+00
2.228385955120824e-02	1.653177e+00
2.228485955120824e-02	1.625283e+00
2.228685955120824e-02	1.597535e+00
2.228785955120824e-02	1.596558e+00
2.228883538703762e-02	1.603438e+00
2.229042050305343e-02	1.632631e+00
2.229142050305343e-02	1.663728e+00
2.229169178205739e-02	1.674384e+00
2.229223434006529e-02	1.697522e+00
2.229318214004994e-02	1.747635e+00
2.229417698251364e-02	1.814346e+00
2.229517698251364e-02	1.897103e+00
2.229617698251364e-02	1.996684e+00
2.229717698251365e-02	2.112525e+00
2.229817698251365e-02	2.242633e+00
2.229917698251365e-02	2.383087e+00
2.230017698251365e-02	2.528385e+00
2.230117698251365e-02	2.672278e+00
2.230217698251365e-02	2.808723e+00
2.230317698251365e-02	2.932928e+00
2.230417698251365e-02	3.041832e+00
2.230517698251365e-02	3.134190e+00
2.230617698251365e-02	3.210196e+00
2.230717698251366e-02	3.270999e+00
2.230817698251366e-02	3.318180e+00
2.230917698251366e-02	3.353395e+00
2.231017698251366e-02	3.378106e+00
2.231217698251366e-02	3.400289e+00
2.231312988465586e-02	3.398928e+00
2.231427523971913e-02	3.387355e+00
2.231613142707118e-02	3.342791e+00
2.231713142707118e-02	3.303742e+00
2.231742582531448e-02	3.289492e+00
2.231801462180107e-02	3.258601e+00
2.231887484987501e-02	3.204060e+00
2.231985598194959e-02	3.127614e+00
2.232085598194960e-02	3.033499e+00
2.232185598194960e-02	2.922643e+00
2.232285598194960e-02	2.796727e+00
2.232385598194960e-02	2.659009e+00
2.232485598194960e-02	2.514532e+00
2.232585598194960e-02	2.369457e+00
2.232685598194960e-02	2.229970e+00
2.232785598194960e-02	2.101381e+00
2.232885598194960e-02	1.987313e+00
2.232985598194960e-02	1.889584e+00
2.233085598194961e-02	1.808398e+00
2.233185598194961e-02	1.742864e+00
2.233285598194961e-02	1.691483e+00
2.233385598194961e-02	1.652595e+00
2.233485598194961e-02	1.624649e+00
2.233685598194961e-02	1.596838e+00
2.233785598194961e-02	1.595841e+00
2.233882957741374e-02	1.602684e+00
2.234041109418879e-02	1.631738e+00
2.234141109418879e-02	1.662771e+00
2.234168147338255e-02	1.673371e+00
2.234222223177008e-02	1.696383e+00
2.234317089165818e-02	1.746441e+00
2.234416507228516e-02	1.812993e+00
2.234516507228516e-02	1.895627e+00
2.234616507228516e-02	1.995091e+00
2.234716507228516e-02	2.110839e+00
2.234816507228516e-02	2.240894e+00
2.234916507228516e-02	2.381355e+00
2.235016507228516e-02	2.526731e+00
2.235116507228516e-02	2.670770e+00
2.235216507228516e-02	2.807418e+00
2.235316507228517e-02	2.931862e+00
2.235416507228517e-02	3.041018e+00
2.235516507228517e-02	3.133620e+00
2.235616507228517e-02	3.209852e+00
2.235716507228517e-02	3.270852e+00
2.235816507228517e-02	3.318202e+00
2.235916507228517e-02	3.353560e+00
2.236016507228517e-02	3.378392e+00
2.236216507228517e-02	3.400773e+00
2.236312545145032e-02	3.399455e+00
2.236426802970851e-02	3.387950e+00
2.236611979868195e-02	3.343625e+00
2.236711979868195e-02	3.304682e+00
2.236741530135739e-02	3.290411e+00
2.236800630670825e-02	3.259461e+00
2.236886486476809e-02	3.205108e+00
2.236984607990333e-02	3.128769e+00
2.237084607990333e-02	3.034769e+00
2.237184607990333e-02	2.924016e+00
2.237284607990333e-02	2.798175e+00
2.237384607990333e-02	2.660488e+00
2.237484607990333e-02	2.515985e+00
2.237584607990334e-02	2.370824e+00
2.237684607990334e-02	2.231199e+00
2.237784607990334e-02	2.102433e+00
2.237884607990334e-02	1.988169e+00
2.237984607990334e-02	1.890244e+00
2.238084607990334e-02	1.808874e+00
2.238184607990334e-02	1.743175e+00
2.238284607990334e-02	1.691651e+00
2.238384607990334e-02	1.652642e+00
2.238484607990334e-02	1.624594e+00
2.238684607990334e-02	1.596617e+00
2.238784607990334e-02	1.595549e+00
2.238881345978094e-02	1.602253e+00
2.239038498887214e-02	1.630836e+00
2.239138498887214e-02	1.661611e+00
2.239165287114495e-02	1.672030e+00
2.239218863569055e-02	1.694639e+00
2.239314011718513e-02	1.744450e+00
2.239413215632885e-02	1.810402e+00
2.239513215632885e-02	1.892525e+00
2.239613215632885e-02	1.991467e+00
2.239713215632885e-02	2.106731e+00
2.239813215632885e-02	2.236399e+00
2.239913215632885e-02	2.376628e+00
2.240013215632885e-02	2.521967e+00
2.240113215632885e-02	2.666174e+00
2.240213215632885e-02	2.803169e+00
2.240313215632886e-02	2.928087e+00
2.240413215632886e-02	3.037784e+00
2.240513215632886e-02	3.130939e+00
2.240613215632886e-02	3.207696e+00
2.240713215632886e-02	3.269172e+00
2.240813215632886e-02	3.316940e+00
2.240913215632886e-02	3.352661e+00
2.241013215632886e-02	3.377812e+00
2.241213215632886e-02	3.400748e+00
2.241311319702537e-02	3.399574e+00
2.241424809890867e-02	3.388296e+00
2.241608764936084e-02	3.344725e+00
2.241708764936084e-02	3.306148e+00
2.241738577857947e-02	3.291867e+00
2.241798203701673e-02	3.260859e+00
2.241883635741460e-02	3.207104e+00
2.241981757492115e-02	3.131211e+00
2.242081757492115e-02	3.037688e+00
2.242181757492115e-02	2.927396e+00
2.242281757492115e-02	2.801953e+00
2.242381757492115e-02	2.664546e+00
2.242481757492116e-02	2.520163e+00
2.242581757492116e-02	2.374943e+00
2.242681757492116e-02	2.235092e+00
2.242781757492116e-02	2.105971e+00
2.242881757492116e-02	1.991274e+00
2.242981757492116e-02	1.892887e+00
2.243081757492116e-02	1.811068e+00
2.243181757492116e-02	1.744955e+00
2.243281757492116e-02	1.693064e+00
2.243381757492116e-02	1.653734e+00
2.243481757492117e-02	1.625405e+00
2.243681757492116e-02	1.596942e+00
2.243781757492117e-02	1.595649e+00
2.243876706016849e-02	1.601936e+00
2.244030981793674e-02	1.629128e+00
2.244130981793674e-02	1.659111e+00
2.244157050737880e-02	1.669003e+00
2.244209188626292e-02	1.690441e+00
2.244305176089480e-02	1.739488e+00
2.244403764407957e-02	1.803652e+00
2.244503764407958e-02	1.884216e+00
2.244603764407958e-02	1.981547e+00
2.244703764407958e-02	2.095292e+00
2.244803764407958e-02	2.223702e+00
2.244903764407958e-02	2.363105e+00
2.245003764407958e-02	2.508179e+00
2.245103764407958e-02	2.652718e+00
2.245203764407958e-02	2.790580e+00
2.245303764407958e-02	2.916758e+00
2.245403764407958e-02	3.027934e+00
2.245503764407959e-02	3.122627e+00
2.245603764407959e-02	3.200862e+00
2.245703764407959e-02	3.263687e+00
2.245803764407959e-02	3.312652e+00
2.245903764407959e-02	3.349422e+00
2.246003764407959e-02	3.375498e+00
2.246203764407959e-02	3.400058e+00
2.246303764407959e-02	3.399547e+00
2.246412519887648e-02	3.389668e+00
2.246588925771445e-02	3.350691e+00
2.246688925771445e-02	3.314400e+00
2.246720527242395e-02	3.300027e+00
2.246783730184293e-02	3.268576e+00
2.246866256165237e-02	3.218602e+00
2.246964540004296e-02	3.145330e+00
2.247064540004296e-02	3.054750e+00
2.247164540004296e-02	2.947320e+00
2.247264540004296e-02	2.824382e+00
2.247364540004296e-02	2.688794e+00
2.247464540004297e-02	2.545273e+00
2.247564540004297e-02	2.399827e+00
2.247664540004297e-02	2.258710e+00
2.247764540004297e-02	2.127504e+00
2.247864540004297e-02	2.010208e+00
2.247964540004297e-02	1.909018e+00
2.248064540004297e-02	1.824436e+00
2.248164540004297e-02	1.755761e+00
2.248264540004297e-02	1.701577e+00
2.248364540004297e-02	1.660233e+00
2.248464540004298e-02	1.630136e+00
2.248664540004297e-02	1.598622e+00
2.248764540004297e-02	1.595931e+00
2.248848675250117e-02	1.599906e+00
2.248985515978992e-02	1.619429e+00
2.249013119506248e-02	1.625662e+00
2.249068326560761e-02	1.639658e+00
2.249155131892839e-02	1.668562e+00
2.249241684834758e-02	1.706300e+00
2.249341684834758e-02	1.762089e+00
2.249441684834758e-02	1.832767e+00
2.249541684834758e-02	1.919583e+00
2.249641684834758e-02	2.023145e+00
2.249741684834758e-02	2.142685e+00
2.249841684834758e-02	2.275683e+00
2.249941684834758e-02	2.417822e+00
2.250041684834759e-02	2.563327e+00
2.250141684834759e-02	2.705899e+00
2.250241684834759e-02	2.839726e+00
2.250341684834759e-02	2.960402e+00
2.250441684834759e-02	3.065319e+00
2.250541684834759e-02	3.153623e+00
2.250641684834759e-02	3.225786e+00
2.250741684834759e-02	3.283105e+00
2.250841684834759e-02	3.327208e+00
2.250941684834759e-02	3.359725e+00
2.251141684834759e-02	3.395372e+00
2.251241684834759e-02	3.399927e+00
2.251321909312093e-02	3.397786e+00
2.251442029800618e-02	3.384380e+00
2.251636518094660e-02	3.333929e+00
2.251736518094660e-02	3.292149e+00
2.251768530901798e-02	3.275578e+00
2.251832556516074e-02	3.239505e+00
2.251914442584846e-02	3.184039e+00
2.252014442584846e-02	3.101626e+00
2.252114442584846e-02	3.002782e+00
2.252214442584846e-02	2.887449e+00
2.252314442584846e-02	2.757857e+00
2.252414442584846e-02	2.617777e+00
2.252514442584846e-02	2.472645e+00
2.252614442584846e-02	2.328755e+00
2.252714442584846e-02	2.192107e+00
2.252814442584846e-02	2.067589e+00
2.252914442584847e-02	1.958282e+00
2.253014442584847e-02	1.865506e+00
2.253114442584847e-02	1.789088e+00
2.253214442584847e-02	1.727916e+00
2.253314442584847e-02	1.680403e+00
2.253414442584847e-02	1.644902e+00
2.253514442584847e-02	1.619933e+00
2.253714442584847e-02	1.597285e+00
2.253811776534155e-02	1.598528e+00
2.253925552900150e-02	1.609887e+00
2.254109963525450e-02	1.653674e+00
2.254209963525450e-02	1.692320e+00
2.254243566181775e-02	1.708549e+00
2.254310771494425e-02	1.744179e+00
2.254400485832505e-02	1.802518e+00
2.254500485832505e-02	1.882585e+00
2.254600485832505e-02	1.979022e+00
2.254700485832505e-02	2.092092e+00
2.254800485832505e-02	2.219781e+00
2.254900485832505e-02	2.358607e+00
2.255000485832506e-02	2.503304e+00
2.255100485832506e-02	2.647643e+00
2.255200485832506e-02	2.785533e+00
2.255300485832506e-02	2.911879e+00
2.255400485832506e-02	3.023344e+00
2.255500485832506e-02	3.118370e+00
2.255600485832506e-02	3.196958e+00
2.255700485832506e-02	3.260115e+00
2.255800485832506e-02	3.309391e+00
2.255900485832506e-02	3.346438e+00
2.256000485832507e-02	3.372773e+00
2.256200485832506e-02	3.397824e+00
2.256300485832506e-02	3.397571e+00
2.256407185741612e-02	3.388281e+00
2.256580307481668e-02	3.351283e+00
2.256680307481668e-02	3.316041e+00
2.256711087916682e-02	3.302431e+00
2.256772648786710e-02	3.272692e+00
2.256855426057283e-02	3.224003e+00
2.256952839824177e-02	3.153301e+00
2.257052839824177e-02	3.064898e+00
2.257152839824177e-02	2.959671e+00
2.257252839824177e-02	2.838752e+00
2.257352839824178e-02	2.704777e+00
2.257452839824178e-02	2.562260e+00
2.257552839824178e-02	2.417087e+00
2.257652839824178e-02	2.275518e+00
2.257752839824178e-02	2.143254e+00
2.257852839824178e-02	2.024490e+00
2.257952839824178e-02	1.921632e+00
2.258052839824178e-02	1.835356e+00
2.258152839824178e-02	1.765076e+00
2.258252839824178e-02	1.709437e+00
2.258352839824179e-02	1.666802e+00
2.258452839824179e-02	1.635559e+00
2.258652839824178e-02	1.602039e+00
2.258752839824179e-02	1.598412e+00
2.258829624134547e-02	1.601056e+00
2.258954570015538e-02	1.616076e+00
2.259156694107707e-02	1.671798e+00
2.259256694107708e-02	1.715934e+00
2.259293425174716e-02	1.736073e+00
2.259366887308733e-02	1.780398e+00
2.259453406846406e-02	1.843838e+00
2.259553406846406e-02	1.932494e+00
2.259653406846406e-02	2.037536e+00
2.259753406846406e-02	2.158516e+00
2.259853406846406e-02	2.292400e+00
2.259953406846406e-02	2.434810e+00
2.260053406846406e-02	2.579864e+00
2.260153406846406e-02	2.721245e+00
2.260253406846406e-02	2.853335e+00
2.260353406846407e-02	2.971892e+00
2.260453406846407e-02	3.074567e+00
2.260553406846407e-02	3.160661e+00
2.260653406846407e-02	3.230789e+00
2.260753406846407e-02	3.286289e+00
2.260853406846407e-02	3.328813e+00
2.260953406846407e-02	3.359958e+00
2.261153406846407e-02	3.393335e+00
2.261253406846407e-02	3.396906e+00
2.261330547424597e-02	3.394202e+00
2.261456070490508e-02	3.378989e+00
2.261659106151821e-02	3.322657e+00
2.261759106151821e-02	3.278269e+00
2.261792305255340e-02	3.260080e+00
2.261858703462378e-02	3.220456e+00
2.261940801349312e-02	3.161705e+00
2.262040801349312e-02	3.075242e+00
2.262140801349312e-02	2.972377e+00
2.262240801349312e-02	2.853420e+00
2.262340801349312e-02	2.721099e+00
2.262440801349313e-02	2.579618e+00
2.262540801349313e-02	2.434707e+00
2.262640801349313e-02	2.292685e+00
2.262740801349313e-02	2.159300e+00
2.262840801349313e-02	2.038998e+00
2.262940801349313e-02	1.934365e+00
2.263040801349313e-02	1.846288e+00
2.263140801349313e-02	1.774289e+00
2.263240801349313e-02	1.717097e+00
2.263340801349313e-02	1.673077e+00
2.263440801349314e-02	1.640614e+00
2.263640801349313e-02	1.604976e+00
2.263740801349313e-02	1.600379e+00
2.263821580903286e-02	1.602489e+00
2.263941495884532e-02	1.615776e+00
2.264135658402449e-02	1.665779e+00
2.264235658402449e-02	1.707264e+00
2.264271335953138e-02	1.725719e+00
2.264342691054517e-02	1.766324e+00
2.264429066760019e-02	1.826234e+00
2.264529066760020e-02	1.910655e+00
2.264629066760020e-02	2.011438e+00
2.264729066760020e-02	2.128490e+00
2.264829066760020e-02	2.259258e+00
2.264929066760020e-02	2.399778e+00
2.265029066760020e-02	2.544442e+00
2.265129066760020e-02	2.686952e+00
2.265229066760020e-02	2.821458e+00
2.265329066760020e-02	2.943321e+00
2.265429066760020e-02	3.049745e+00
2.265529066760021e-02	3.139654e+00
2.265629066760021e-02	3.213396e+00
2.265729066760021e-02	3.272172e+00
2.265829066760021e-02	3.317594e+00
2.265929066760021e-02	3.351290e+00
2.266129066760021e-02	3.389037e+00
2.266229066760021e-02	3.394584e+00
2.266317217985758e-02	3.392862e+00
2.266434402086468e-02	3.380470e+00
2.266624231193529e-02	3.333416e+00
2.266724231193529e-02	3.293341e+00
2.266755475106523e-02	3.277798e+00
2.266817962932513e-02	3.243994e+00
2.266899668917404e-02	3.190806e+00
2.266999289364039e-02	3.111634e+00
2.267099289364040e-02	3.015918e+00
2.267199289364040e-02	2.903676e+00
2.267299289364040e-02	2.776835e+00
2.267399289364040e-02	2.638874e+00
2.267499289364040e-02	2.494992e+00
2.267599289364040e-02	2.351384e+00
2.267699289364040e-02	2.214119e+00
2.267799289364040e-02	2.088282e+00
2.267899289364040e-02	1.977220e+00
2.267999289364040e-02	1.882501e+00
2.268099289364041e-02	1.804145e+00
2.268199289364041e-02	1.741156e+00
2.268299289364041e-02	1.691998e+00
2.268399289364041e-02	1.655023e+00
2.268499289364041e-02	1.628720e+00
2.268699289364041e-02	1.603614e+00
2.268799289364041e-02	1.603774e+00
2.268905238986682e-02	1.612807e+00
2.269077161036658e-02	1.648914e+00
2.269177161036658e-02	1.683597e+00
2.269207641549153e-02	1.696867e+00
2.269268602574141e-02	1.725845e+00
2.269360442296189e-02	1.779625e+00
2.269460442296189e-02	1.852732e+00
2.269560442296190e-02	1.941850e+00
2.269660442296190e-02	2.047684e+00
2.269760442296190e-02	2.168967e+00
2.269860442296190e-02	2.302959e+00
2.269960442296190e-02	2.445040e+00
2.270060442296190e-02	2.589295e+00
2.270160442296190e-02	2.729510e+00
2.270260442296190e-02	2.860099e+00
2.270360442296190e-02	2.977022e+00
2.270460442296190e-02	3.078022e+00
2.270560442296191e-02	3.162541e+00
2.270660442296191e-02	3.231236e+00
2.270760442296191e-02	3.285491e+00
2.270860442296191e-02	3.326944e+00
2.270960442296191e-02	3.357184e+00
2.271160442296191e-02	3.389107e+00
2.271260442296191e-02	3.392085e+00
2.271342003196098e-02	3.388616e+00
2.271474681812564e-02	3.370874e+00
2.271688985369584e-02	3.306270e+00
2.271788985369584e-02	3.258394e+00
2.271819155816293e-02	3.240775e+00
2.271879496709710e-02	3.202830e+00
2.271965910795690e-02	3.138245e+00
2.272065910795690e-02	3.048147e+00
2.272165910795690e-02	2.941747e+00
2.272265910795690e-02	2.819813e+00
2.272365910795690e-02	2.685479e+00
2.272465910795691e-02	2.543357e+00
2.272565910795691e-02	2.399374e+00
2.272665910795691e-02	2.259788e+00
2.272765910795691e-02	2.130045e+00
2.272865910795691e-02	2.014138e+00
2.272965910795691e-02	1.914184e+00
2.273065910795691e-02	1.830688e+00
2.273165910795691e-02	1.762922e+00
2.273265910795691e-02	1.709494e+00
2.273365910795691e-02	1.668753e+00
2.273465910795692e-02	1.639132e+00
2.273665910795691e-02	1.608231e+00
2.273765910795691e-02	1.605700e+00
2.273850907177400e-02	1.609809e+00
2.273989139255118e-02	1.629689e+00
2.274017014791655e-02	1.636017e+00
2.274072765864728e-02	1.650224e+00
2.274160165568817e-02	1.679458e+00
2.274246978761284e-02	1.717433e+00
2.274346978761284e-02	1.773316e+00
2.274446978761284e-02	1.843997e+00
2.274546978761284e-02	1.930677e+00
2.274646978761284e-02	2.033907e+00
2.274746978761285e-02	2.152850e+00
2.274846978761285e-02	2.284923e+00
2.274946978761285e-02	2.425773e+00
2.275046978761285e-02	2.569636e+00
2.275146978761285e-02	2.710284e+00
2.275246978761285e-02	2.842020e+00
2.275346978761285e-02	2.960569e+00
2.275446978761285e-02	3.063447e+00
2.275546978761285e-02	3.149886e+00
2.275646978761285e-02	3.220410e+00
2.275746978761286e-02	3.276330e+00
2.275846978761286e-02	3.319266e+00
2.275946978761286e-02	3.350823e+00
2.276146978761286e-02	3.385057e+00
2.276246978761286e-02	3.389113e+00
2.276323877056995e-02	3.386850e+00
2.276445228732466e-02	3.373192e+00
2.276641667766386e-02	3.322034e+00
2.276741667766386e-02	3.280170e+00
2.276773954604068e-02	3.263440e+00
2.276838528279430e-02	3.227016e+00
2.276920466494586e-02	3.171484e+00
2.277020466494586e-02	3.089159e+00
2.277120466494586e-02	2.990598e+00
2.277220466494586e-02	2.875821e+00
2.277320466494586e-02	2.747136e+00
2.277420466494586e-02	2.608365e+00
2.277520466494586e-02	2.464947e+00
2.277620466494586e-02	2.323119e+00
2.277720466494586e-02	2.188762e+00
2.277820466494587e-02	2.066617e+00
2.277920466494587e-02	1.959623e+00
2.278020466494587e-02	1.868989e+00
2.278120466494587e-02	1.794472e+00
2.278220466494587e-02	1.734934e+00
2.278320466494587e-02	1.688792e+00
2.278420466494587e-02	1.654422e+00
2.278520466494587e-02	1.630374e+00
2.278720466494587e-02	1.609077e+00
2.278814018683768e-02	1.610576e+00
2.278929199435236e-02	1.622220e+00
2.279115844562601e-02	1.666807e+00
2.279215844562602e-02	1.705588e+00
2.279250005844443e-02	1.722133e+00
2.279318328408126e-02	1.758482e+00
2.279407748417655e-02	1.816794e+00
2.279507748417655e-02	1.896892e+00
2.279607748417655e-02	1.993156e+00
2.279707748417656e-02	2.105762e+00
2.279807748417656e-02	2.232595e+00
2.279907748417656e-02	2.370101e+00
2.280007748417656e-02	2.512991e+00
2.280107748417656e-02	2.655090e+00
2.280207748417656e-02	2.790433e+00
2.280307748417656e-02	2.914092e+00
2.280407748417656e-02	3.022903e+00
2.280507748417656e-02	3.115446e+00
2.280607748417656e-02	3.191810e+00
2.280707748417657e-02	3.253045e+00
2.280807748417657e-02	3.300700e+00
2.280907748417657e-02	3.336405e+00
2.281007748417657e-02	3.361641e+00
2.281207748417657e-02	3.385064e+00
2.281307748417657e-02	3.384224e+00
2.281419000979969e-02	3.373782e+00
2.281599391017622e-02	3.333132e+00
2.281699391017622e-02	3.296308e+00
2.281730330689338e-02	3.282096e+00
2.281792210032769e-02	3.251105e+00
2.281875880017765e-02	3.200261e+00
2.281974175138666e-02	3.126824e+00
2.282074175138666e-02	3.036292e+00
2.282174175138666e-02	2.929250e+00
2.282274175138667e-02	2.807163e+00
2.282374175138667e-02	2.673005e+00
2.282474175138667e-02	2.531558e+00
2.282574175138667e-02	2.388795e+00
2.282674175138667e-02	2.250842e+00
2.282774175138667e-02	2.123073e+00
2.282874175138667e-02	2.009259e+00
2.282974175138667e-02	1.911392e+00
2.283074175138667e-02	1.829834e+00
2.283174175138667e-02	1.763806e+00
2.283274175138668e-02	1.711876e+00
2.283374175138668e-02	1.672412e+00
2.283474175138668e-02	1.643862e+00
2.283674175138668e-02	1.614657e+00
2.283774175138668e-02	1.612804e+00
2.283864362489939e-02	1.617934e+00
2.284010971474151e-02	1.641141e+00
2.284110971474151e-02	1.668498e+00
2.284135971474151e-02	1.677207e+00
2.284185971474151e-02	1.696067e+00
2.284282874756191e-02	1.741720e+00
2.284380207882004e-02	1.800512e+00
2.284480207882004e-02	1.875685e+00
2.284580207882004e-02	1.967132e+00
2.284680207882004e-02	2.074842e+00
2.284780207882004e-02	2.197507e+00
2.284880207882004e-02	2.331968e+00
2.284980207882004e-02	2.473350e+00
2.285080207882004e-02	2.615697e+00
2.285180207882005e-02	2.752867e+00
2.285280207882005e-02	2.879615e+00
2.285380207882005e-02	2.992256e+00
2.285480207882005e-02	3.088926e+00
2.285580207882005e-02	3.169335e+00
2.285680207882005e-02	3.234324e+00
2.285780207882005e-02	3.285337e+00
2.285880207882005e-02	3.324013e+00
2.285980207882005e-02	3.351880e+00
2.286180207882005e-02	3.379960e+00
2.286280207882005e-02	3.381323e+00
2.286374183496006e-02	3.375378e+00
2.286526893979036e-02	3.349494e+00
2.286626893979036e-02	3.320596e+00
2.286652571599793e-02	3.311199e+00
2.286703926841309e-02	3.290851e+00
2.286789311265248e-02	3.249422e+00
2.286881197555256e-02	3.193555e+00
